44645.0000 -12.0624 89.6348 -11.7913 93.7137	73.4441
44646.0000 8.4612 68.2881 8.7630 62.9992	293.8720
44669.0000 -8.8243 20.7906 -8.7373 22.3013	46.6347
44670.0000 11.2068 8.1818 11.3051 6.6633	46.5021
44672.0000 -6.8721 97.1997 -6.6678 101.2225	88.9295
44675.0000 7.8335 240.3904 7.9152 238.8940	46.1530
44680.0000 7.2988 342.3623 7.3800 340.8245	48.0452
44704.0000 12.7324 195.7988 12.8371 194.2721	46.5021
44712.0000 13.1327 78.9673 13.4187 74.8678	81.6262
44723.0000 -8.1112 10.3154 -7.8891 14.3486	87.4056
44746.0000 -8.2703 304.5865 -8.0461 308.6211	66.5257
44751.0000 10.4700 72.3193 10.7257 68.2581	76.0544
44752.0000 -8.9536 338.2060 -8.6131 344.1183	377.2546
45260.0000 -24.1565 94.1480 -24.5177 89.7757	75.3224
45269.0000 31.7914 210.1211 31.2706 216.0359	272.9184
45271.0000 -20.9057 42.9200 -21.2419 38.6484	75.3224
45277.0000 -22.2283 139.6420 -22.6656 134.2076	269.6826
45287.0000 29.7435 212.7374 29.3456 217.3124	91.5445
45288.0000 -20.0084 299.5443 -20.3373 295.2972	75.3224
45288.0000 21.2297 319.9932 20.7987 325.4743	281.0012
45293.0000 20.4800 155.9619 20.1497 160.2127	101.8878
45298.0000 -30.1931 62.4062 -30.5967 57.7925	98.9848
45299.0000 24.8224 344.0542 24.4589 348.4366	82.6505
45300.0000 25.3924 4.3138 24.7695 11.7834	529.3353
45301.0000 -27.0290 51.0303 -27.1780 49.2818	49.6509
45310.0000 -19.4248 157.9810 -19.5488 156.3594	48.3238
45312.0000 20.3474 324.5082 19.7296 332.5028	673.3965
45314.0000 30.3367 263.1185 30.1833 264.8740	47.8948
45382.0000 -15.7352 178.4193 -15.8469 176.8297	48.3238
45383.0000 -19.4060 234.1909 -19.7777 229.3386	217.8657
45386.0000 23.8665 309.3341 23.5101 313.6847	72.1198
45389.0000 -23.4592 271.8046 -23.9387 265.9515	312.2157
45394.0000 30.1374 339.3620 29.7368 343.9546	148.8447
45402.0000 -23.7799 67.4886 -24.1460 63.0357	167.4145
45422.0000 -19.1179 168.8892 -19.4395 164.6653	146.4389
45546.0000 24.6409 97.7873 24.2787 102.1635	57.2002
45552.0000 16.4646 272.2481 16.3508 273.8425	48.3238
45554.0000 21.5772 56.9170 21.2383 61.1980	146.7086
45556.0000 -23.8208 207.4053 -24.4640 199.6007	595.7156
45559.0000 25.0267 149.4014 24.6006 154.5277	227.2116
45560.0000 22.2569 257.6903 21.9127 261.9910	120.7526
45565.0000 -10.0435 120.2095 -10.2771 116.1527	90.1268
45566.0000 -27.1254 143.5293 -27.5081 139.0479	83.8229
45568.0000 24.0016 315.1503 23.8642 316.8216	48.3238
45571.0000 -15.5269 4.3771 -15.6378 2.7890	48.3238
45573.0000 17.8560 298.7334 17.5477 302.9198	71.2060
45575.0000 27.8975 139.9554 27.7504 141.6706	47.8948
45578.0000 21.6571 333.6100 20.8611 343.6902	1173.9699
45578.0000 -23.6014 151.4195 -23.9585 147.0661	80.3608
45663.0000 -15.3281 165.4006 -15.8861 157.4139	711.2645
45668.0000 16.6803 272.6616 16.3825 276.8226	67.6294
45679.0000 19.1056 173.8619 18.7783 178.1904	169.4526
45691.0000 -14.1288 253.2230 -14.4056 249.1056	54.0125
45696.0000 -15.6251 174.0553 -16.0375 168.1892	349.6287
45697.0000 -20.6693 113.7039 -21.1343 107.7792	335.3091
45697.0000 17.7525 316.0814 17.4451 320.2653	65.2533
45702.0000 19.7801 88.6232 19.2925 94.9941	402.5884
45718.0000 -11.6893 232.9320 -11.9411 228.8536	158.5341
45729.0000 20.1555 316.3924 19.8280 320.6345	57.6971
45731.0000 -28.5358 16.7837 -28.9281 12.2439	89.9340
45735.0000 27.9539 191.9510 27.7947 193.8059	53.3567
45735.0000 19.5863 120.3840 19.2633 124.6116	54.0125
45742.0000 18.5382 107.4369 18.1730 112.3261	225.2713
45745.0000 18.7157 349.4799 18.4002 353.6860	78.3676
45782.0000 -17.0493 346.2175 -17.3531 342.0423	90.5126
45790.0000 13.3916 103.9150 13.1248 108.0153	129.0624
45790.0000 -20.4813 187.2060 -21.0461 179.9925	524.7873
45795.0000 -15.0298 355.2658 -15.3153 351.1317	63.3991
45803.0000 16.2984 190.4081 16.0041 194.5614	62.5858
45813.0000 14.7186 20.2507 14.2251 27.5470	582.4952
45815.0000 -10.2396 307.9437 -10.4754 303.8845	54.0125
45819.0000 22.4393 53.2666 22.0936 57.5727	81.7559
45819.0000 21.6165 149.7351 21.1651 155.4401	305.7575
45829.0000 17.0715 34.4872 16.7703 38.6563	54.0125
45829.0000 26.3492 225.0609 25.8842 230.5726	261.2345
45834.0000 -19.4696 157.5510 -19.7942 153.3182	121.5821
45834.0000 -24.7026 127.8361 -25.0679 123.4449	58.7177
45834.0000 -29.2688 205.2047 -29.9639 197.2162	563.1918
45838.0000 26.0431 199.9698 25.5414 205.9380	314.3197
45839.0000 21.4845 321.0177 20.8315 329.3020	720.2538
45840.0000 16.6015 225.1023 16.0234 233.2228	733.9488
45842.0000 -20.4017 17.8302 -20.9665 10.6065	527.1206
45849.0000 -23.3451 257.2820 -23.7003 252.9368	63.5058
45852.0000 10.7377 30.2923 10.3749 36.4802	413.2566
45856.0000 23.6106 44.2898 23.2561 48.6323	54.0125
45858.0000 29.8207 27.7095 29.2740 33.9941	327.2446
45861.0000 -15.8396 156.2708 -16.1325 152.1209	54.0125
45862.0000 23.1906 285.1090 22.8194 289.6828	180.9200
45865.0000 -10.7910 32.8763 -11.0331 28.8101	68.3551
45872.0000 24.4559 198.0039 24.0952 202.3738	78.4704
45874.0000 17.1822 33.6424 16.8799 37.8139	134.3938
45878.0000 -14.5884 243.8532 -15.1174 236.1200	664.4972
45883.0000 -13.1706 292.1638 -13.4379 288.0625	138.1115
45884.0000 24.8831 312.5226 24.5191 316.9073	126.0507
45887.0000 -18.0196 32.3022 -18.3320 28.1049	151.0419
45887.0000 16.0837 291.5347 15.7581 296.1542	203.8849
45887.0000 21.3424 178.3675 21.0053 182.6420	54.0125
45887.0000 -12.2899 258.9982 -12.9185 249.1159	1255.6031
45891.0000 -25.5884 168.8868 -25.9600 164.4641	98.8678
45895.0000 -22.2120 143.6323 -22.5586 139.3226	54.0125
45897.0000 18.7345 20.7492 18.3374 26.0439	268.9850
45907.0000 -17.1590 176.0095 -17.4638 171.8318	109.1601
45909.0000 24.6542 239.4839 24.2169 244.7705	245.1932
45911.0000 21.6103 274.1167 21.2711 278.3987	78.4034
45914.0000 10.3971 10.0367 10.1621 14.0950	64.0971
45914.0000 -19.2330 22.5149 -19.5554 18.2880	54.0125
45918.0000 -13.1596 182.0629 -13.4267 177.9621	147.8748
45919.0000 26.2255 344.4700 25.7879 349.6630	228.8737
45924.0000 18.1236 128.9107 17.8132 133.1033	54.0125
45935.0000 -13.9919 145.7263 -14.3632 140.1874	312.5027
45936.0000 18.0526 73.9087 17.7427 78.0994	117.3194
45936.0000 -16.1647 315.6623 -16.4607 311.5059	64.4706
45940.0000 -14.5465 81.2200 -14.8510 76.7492	191.7150
45943.0000 -14.2396 291.6463 -14.5175 287.5270	79.5473
45948.0000 -10.8010 146.8218 -11.2296 139.6539	576.2144
45949.0000 8.9412 261.3068 8.7233 265.3489	114.4690
45951.0000 -19.0659 173.5179 -19.3869 169.2952	70.0608
45962.0000 -16.4787 278.5651 -16.7774 274.4022	118.4966
45964.0000 17.9610 102.6371 17.6518 106.8257	108.0047
45964.0000 20.5508 71.9793 20.2202 76.2320	64.3372
45970.0000 -21.4370 273.3205 -21.7774 269.0339	128.9579
45978.0000 -19.0019 120.7472 -19.4116 115.3597	277.2613
45979.0000 24.2650 264.6285 23.6730 271.8270	496.0997
45979.0000 -19.8215 6.1221 -20.1490 1.8800	137.3275
45997.0000 20.0716 66.0910 19.7448 70.3308	81.7872
45999.0000 -22.1406 218.7463 -22.4865 214.4388	68.5777
46002.0000 11.3883 53.1939 11.0833 58.2479	260.7261
46004.0000 10.7790 286.2968 10.3532 293.5568	595.4450
46008.0000 25.0673 120.9005 24.6943 125.3844	167.3392
46010.0000 18.3714 23.5018 18.0589 27.7000	54.0125
46013.0000 -22.5328 121.7408 -22.8818 117.4211	82.2792
46019.0000 -20.9402 264.2306 -21.2766 259.9582	54.0125
46022.0000 -21.5093 75.9469 -21.8501 71.6580	57.7459
46025.0000 -17.1378 277.7951 -17.5765 271.7893	362.3449
46032.0000 17.7580 308.9871 17.4509 313.1710	68.7335
46039.0000 -20.4461 77.9248 -20.9165 71.9081	348.2257
46044.0000 14.8019 -2.0216 14.3985 3.9196	364.3924
46044.0000 -15.3333 199.2541 -15.6215 195.1143	57.7459
46052.0000 13.8557 161.8205 13.5843 165.9285	126.1779
46063.0000 17.7072 182.8432 17.1338 190.6817	666.0616
46065.0000 10.5890 173.5480 10.3518 177.6085	94.8220
46068.0000 -10.7864 287.7568 -11.0284 283.6906	95.4780
46071.0000 -7.6453 298.5650 -7.8493 294.5334	99.0118
46071.0000 16.6946 241.8242 16.3967 245.9853	57.7459
46083.0000 18.1277 339.0179 17.8171 343.2103	77.4609
46087.0000 18.9043 20.0460 18.3346 27.6307	607.2740
46091.0000 -12.9963 62.4655 -13.2619 58.3672	145.4332
46091.0000 -6.0953 353.3326 -6.2775 349.3133	67.9321
46095.0000 -28.1393 340.4550 -28.6525 334.5023	296.8697
46098.0000 16.0584 340.0179 15.7662 344.1663	85.4390
46100.0000 -12.3610 64.4513 -12.7823 57.8197	476.0933
46101.0000 20.6626 188.8515 20.2538 194.1017	257.1351
46101.0000 20.6741 147.5977 20.3422 151.8537	57.7459
46102.0000 15.3801 11.6168 15.0941 15.7521	64.7685
46102.0000 12.6041 28.6608 12.3453 32.7488	57.7459
46105.0000 13.0552 62.4860 12.7789 66.7830	178.0957
46105.0000 -16.9644 102.0891 -17.2870 97.6485	183.8158
46109.0000 28.8145 210.6480 28.3555 215.9642	229.2157
46113.0000 -20.8989 5.3463 -21.2353 1.0750	63.6436
46115.0000 22.7502 212.9540 22.3000 218.5411	286.6687
46118.0000 -8.7876 354.7699 -9.0063 350.7271	56.9429
46120.0000 24.7908 104.6364 24.4276 109.0177	57.7459
46123.0000 -23.3760 167.0531 -23.7314 162.7067	57.7459
46124.0000 -21.4041 41.7160 -21.7443 37.4303	64.6662
46129.0000 15.0357 236.3595 14.7013 241.2458	234.0766
46148.0000 5.8414 262.1006 5.6118 267.3575	293.5946
46150.0000 17.3451 15.3267 17.0413 19.5017	57.7459
46150.0000 -17.5688 175.2698 -18.0124 169.2571	361.3803
46150.0000 5.6365 117.6866 5.4639 121.7019	56.9429
46155.0000 23.5086 215.6906 23.1550 220.0299	57.7459
46160.0000 9.3565 159.8938 9.0520 165.4345	324.9989
46160.0000 -22.0602 281.7148 -22.4057 277.4097	88.0509
46160.0000 -15.0060 114.6961 -15.7407 104.1136	1477.1455
46163.0000 10.0525 343.2957 9.8215 347.3498	56.9429
46164.0000 -18.1052 358.8069 -18.4184 354.6077	83.0756
46165.0000 21.6220 51.1256 20.7299 62.4396	1642.5518
46167.0000 29.1026 152.0643 28.7089 156.6113	81.2058
46170.0000 18.4236 313.6439 17.9401 320.1412	428.4206
46175.0000 21.5268 319.3273 21.1885 323.6068	71.7052
46175.0000 17.8688 330.5085 17.5604 334.6949	59.9162
46177.0000 15.5690 119.6872 15.2200 124.7106	247.8196
46177.0000 7.4108 256.8219 7.2124 260.8497	93.7665
46180.0000 -24.6550 12.7009 -25.0199 8.3114	66.8995
46182.0000 -16.3552 279.4956 -16.6528 275.3354	75.4786
46184.0000 19.9615 352.0856 19.6356 356.3227	129.2624
46185.0000 -12.9893 285.6265 -13.2547 281.5285	119.2982
46185.0000 -16.4102 23.7668 -16.7735 18.6989	249.5133
46186.0000 -9.2681 181.0872 -9.6933 173.4567	673.8805
46188.0000 19.0006 46.9813 18.6826 51.1943	57.7459
46188.0000 19.4279 161.2949 19.1063 165.5185	57.7459
46189.0000 22.7025 105.6263 22.3550 109.9403	114.7403
46190.0000 -12.9125 152.7557 -13.3860 145.4519	591.2995
46191.0000 -22.0268 138.4008 -22.3718 134.0966	57.7459
46194.0000 23.4238 12.1450 23.0054 17.2861	235.0709
46206.0000 25.0015 137.1010 24.6366 141.4897	57.7459
46209.0000 -12.2477 208.5385 -12.5056 204.4519	155.7715
46215.0000 -19.5933 305.7109 -19.9843 300.6266	241.4574
46217.0000 23.3696 98.6279 23.0169 102.9625	67.0508
46217.0000 28.5527 152.9628 28.1628 157.4868	114.7720
46219.0000 -18.0122 247.6870 -18.3246 243.4901	113.5104
46219.0000 18.2889 276.1651 17.9769 280.3614	57.7459
46220.0000 15.7825 344.7312 15.4927 348.8739	151.1289
46221.0000 -11.2080 29.2344 -11.4547 25.1624	57.7459
46222.0000 11.6438 107.4238 11.1900 114.8877	631.0675
46223.0000 -13.4094 216.1107 -13.9114 208.4987	647.9906
46223.0000 -22.4202 132.6170 -22.7684 128.3010	134.2572
46223.0000 -9.4966 334.1478 -9.7959 328.8216	296.5907
46224.0000 14.2666 139.7693 13.9912 143.8846	57.7459
46225.0000 -26.5869 156.5665 -26.9657 152.1062	90.9343
46226.0000 21.2085 328.0513 20.8727 332.3221	57.7459
46227.0000 -20.3879 170.0487 -20.7198 165.7914	57.7459
46228.0000 -10.5045 335.9761 -10.7433 331.9137	87.2711
46230.0000 11.7588 131.7474 11.5089 135.8234	57.7459
46232.0000 14.3621 178.8302 13.7653 187.7656	950.4370
46233.0000 -22.2862 187.8071 -22.6333 183.4953	146.5898
46233.0000 -16.2595 206.3149 -16.7205 199.8696	429.2832
46234.0000 -20.1360 30.4315 -20.4659 26.1810	66.7259
46234.0000 -15.2251 164.9386 -15.5124 160.8010	122.1261
46235.0000 23.1234 328.3596 22.7097 333.4651	232.5393
46235.0000 -6.0234 6.7781 -6.2754 1.2075	333.9392
46240.0000 12.1803 180.0038 11.9261 184.0858	57.7459
46240.0000 -15.1103 214.2451 -15.5427 208.0080	403.6311
46244.0000 22.1899 241.4817 21.8462 245.7806	57.7459
46246.0000 -12.2677 50.1801 -12.5257 46.0930	154.6022
46247.0000 -26.3664 104.9959 -26.7439 100.5439	56.9429
46255.0000 -26.7144 274.9492 -27.0941 270.4840	114.1434
46258.0000 -23.4950 113.0486 -23.8514 108.6985	62.0259
46258.0000 -14.2046 339.5830 -14.4820 335.4643	121.9130
46258.0000 4.6541 89.3453 4.4795 93.8121	204.0719
46261.0000 -14.8360 361.9990 -15.1196 357.8689	88.2930
46261.0000 9.4196 307.8448 9.1493 312.7424	246.1090
46267.0000 -20.5390 249.8143 -20.8722 245.5531	128.5035
46271.0000 23.3986 63.9953 23.0018 68.8716	208.6182
46273.0000 -12.3125 49.7170 -12.6945 43.6889	383.7835
46280.0000 -15.4486 83.9998 -15.7379 79.8579	67.5537
46283.0000 -16.7372 203.1148 -17.0383 198.9466	90.4498
46286.0000 9.2815 173.1445 9.0596 177.1901	56.9429
46287.0000 23.0321 54.7560 22.6820 59.0802	131.4676
46295.0000 -12.9353 221.4974 -13.2003 217.4002	81.6530
46295.0000 -8.5749 15.3498 -8.7908 11.3091	56.9429
46296.0000 21.1245 162.6564 20.7891 166.9247	57.7459
46296.0000 -13.5899 281.3418 -13.8613 277.2337	157.6573
46298.0000 5.5588 238.0520 5.3873 242.0667	111.8427
46300.0000 -14.4358 7.6997 -14.7155 3.5768	126.1597
46302.0000 -25.2659 197.2638 -25.6356 192.8527	56.9429
46303.0000 -17.8431 58.7066 -18.3728 51.5781	529.7110
46305.0000 23.3913 73.4642 23.0382 77.8029	159.7327
46305.0000 -15.3198 141.8029 -15.6079 137.6634	145.0905
46309.0000 11.4546 190.0587 11.2079 194.1304	80.2758
46309.0000 -17.9120 165.7919 -18.3202 160.2998	293.6072
46311.0000 10.5305 121.9299 10.2464 126.8114	242.5590
46312.0000 -13.7912 149.1137 -14.0646 145.0022	57.7459
46313.0000 17.2295 48.1612 16.4816 58.5245	1360.6875
46317.0000 12.8396 349.7990 12.5783 353.8909	57.7459
46319.0000 14.8058 150.9699 14.2880 158.6084	647.6016
46321.0000 -15.3095 333.5207 -15.5974 329.3816	70.3415
46321.0000 16.7632 304.1651 16.1320 313.0010	899.3970
46323.0000 -15.8949 184.5914 -16.3751 177.8153	482.9297
46325.0000 19.9591 181.9862 19.6332 186.2233	122.8471
46334.0000 10.4802 232.2637 10.2442 236.3229	124.3532
46335.0000 18.7849 15.2900 18.4689 19.4979	150.4788
46336.0000 -9.1539 167.5189 -9.3771 163.4723	56.9429
46340.0000 -11.9370 354.8694 -12.1936 350.7542	162.4558
46344.0000 -10.8906 235.0434 -11.1337 230.9760	69.4327
46345.0000 -22.1424 335.9592 -22.4884 331.6517	112.0641
46346.0000 17.2671 102.6987 16.9640 106.8720	136.6303
46347.0000 16.4162 154.8180 16.0435 160.0647	270.8513
46348.0000 -8.7743 115.8943 -8.9927 111.8518	56.9429
46348.0000 24.0293 123.3886 23.6715 127.7446	57.7459
46348.0000 -26.8747 150.8435 -27.2557 146.3721	117.3647
46351.0000 -20.1351 260.6529 -20.6874 253.5542	508.4653
46352.0000 25.0787 242.2778 24.6241 247.7441	262.4308
46356.0000 -12.0980 67.5211 -12.3543 63.4368	109.0518
46357.0000 -6.4140 265.6253 -6.6008 261.6037	79.3015
46357.0000 -26.5085 79.7572 -26.8869 75.2999	88.5709
46361.0000 17.2095 95.6113 16.9068 99.7835	92.4196
46361.0000 9.9740 255.2112 9.7438 259.2644	141.5190
46363.0000 18.4648 70.2637 18.1099 75.0213	211.9743
46364.0000 -20.8571 23.3480 -21.4044 16.4012	478.8575
46366.0000 -15.2372 30.5915 -15.5244 26.4535	104.1672
46367.0000 12.9969 66.9836 12.7342 71.0778	132.9463
46369.0000 -9.0853 239.8335 -9.3775 234.5233	295.3498
46369.0000 26.8115 140.2557 26.4336 144.7101	56.9429
46371.0000 16.7056 37.8442 16.4074 42.0057	90.1717
46371.0000 -14.8046 246.4426 -15.3642 238.3171	745.3180
46372.0000 -11.9595 278.6671 -12.2141 274.5847	57.7459
46372.0000 -21.7540 141.3517 -22.2951 134.5840	445.1183
46374.0000 -16.3708 213.2399 -16.6685 209.0792	71.0634
46375.0000 -17.0032 52.9027 -17.6688 43.7863	961.3313
46376.0000 12.5218 57.4957 12.2638 61.5824	115.3691
46380.0000 -19.3100 353.0432 -19.7950 346.7078	397.4588
46380.0000 18.7611 244.6526 18.4451 248.8599	158.6672
46380.0000 -10.9952 155.9665 -11.2395 151.8976	99.6551
46381.0000 -11.5116 13.9876 -12.1840 3.1140	1680.8262
46382.0000 18.1750 342.7907 17.8640 346.9841	64.8441
46383.0000 -13.3188 120.1590 -13.7976 112.8745	585.4902
46389.0000 -27.0287 60.4994 -27.1839 58.6785	52.5107
46389.0000 17.8649 186.6941 17.5565 190.8804	60.8221
46390.0000 -16.6826 89.3029 -16.9831 85.1356	117.2968
46391.0000 -22.8693 15.2920 -23.2791 10.2467	225.8076
46396.0000 -13.5768 340.2731 -13.9383 334.8079	304.4311
46400.0000 -19.2100 352.1769 -19.5323 347.9507	70.6400
46402.0000 -13.0766 271.3244 -13.5882 263.4803	697.6419
46403.0000 -7.3396 119.0526 -7.5396 115.0237	67.0775
46404.0000 -14.7991 44.4041 -15.0823 40.2745	115.0750
46408.0000 -4.3140 80.5379 -4.4676 76.5292	118.3653
46410.0000 -4.4342 252.7810 -4.5900 248.7716	125.9917
46412.0000 -19.6910 279.5392 -20.0173 275.3007	64.3994
46413.0000 18.3091 173.3044 17.9346 178.3438	241.9000
46414.0000 -21.3371 139.9502 -21.6767 135.6663	103.3111
46421.0000 -19.3718 197.2378 -19.6955 193.0074	91.5983
46425.0000 -13.9676 339.4243 -14.0803 337.7355	53.1352
46425.0000 3.3176 272.6611 3.2635 274.2912	52.5107
46426.0000 -10.6785 67.7788 -10.9193 63.7139	157.1571
46428.0000 -24.6068 239.0785 -25.0235 234.0663	215.9354
46429.0000 17.8821 349.0553 17.5736 353.2422	102.3516
46431.0000 14.7744 192.0118 14.4942 196.1356	80.5172
46431.0000 -18.9885 314.4433 -19.3090 310.2228	58.1674
46432.0000 18.3981 4.5664 18.0297 9.5128	231.6727
46434.0000 -13.5027 8.3501 -13.7732 4.2435	54.3094
46438.0000 10.1637 291.5169 9.9315 295.5723	57.8878
46438.0000 -27.5044 229.0373 -28.1986 220.9466	602.7223
46438.0000 -22.5030 52.3352 -23.0534 45.5294	445.4392
46439.0000 11.3348 107.4735 11.0894 111.5435	141.6970
46440.0000 -10.4152 82.4673 -10.7151 77.3539	268.9730
46442.0000 15.1723 151.5535 14.8882 155.6847	139.1010
46443.0000 -15.3211 277.5917 -15.4391 275.8927	53.1352
46445.0000 -18.0301 90.0293 -18.6101 82.2598	644.8831
46446.0000 5.9533 112.8969 5.8808 114.5323	52.5107
46447.0000 20.5530 214.5348 20.4169 216.2820	53.1352
46447.0000 -13.1473 170.9958 -13.4144 166.8950	119.4794
46448.0000 25.7633 155.6894 25.2312 162.0401	363.4389
46448.0000 -13.2569 218.8023 -13.3667 217.1169	53.1972
46448.0000 -4.9992 156.1705 -5.0661 154.5373	52.5107
46448.0000 20.2825 318.3842 19.7438 325.3584	491.1050
46451.0000 18.9079 314.8710 18.5907 319.0817	80.8078
46452.0000 -14.6368 185.6009 -15.0303 179.8441	338.6453
46455.0000 -27.2090 234.9573 -27.6477 229.8244	216.8458
46455.0000 17.0679 30.2466 16.7666 34.4156	65.3778
46455.0000 -9.2686 165.1709 -9.4931 161.1230	145.9040
46458.0000 17.1947 14.1332 16.8923 18.3048	57.3909
46459.0000 -12.2843 319.0706 -12.5424 314.9835	104.9830
46460.0000 -13.3178 217.7290 -13.4279 216.0446	53.1352
46465.0000 -10.8238 74.8943 -11.0662 70.8279	67.0997
46466.0000 9.3859 31.4914 9.1626 35.5381	155.9000
46467.0000 14.6955 222.7229 14.2221 229.7247	529.7825
46467.0000 25.4421 322.5761 25.0741 326.9802	130.5353
46468.0000 17.6549 341.6870 17.5287 343.4049	53.1352
46469.0000 8.8001 219.5069 8.5842 223.5474	96.1161
46472.0000 -18.4373 52.1268 -18.7532 47.9197	90.2614
46473.0000 -18.4414 150.1288 -19.2484 139.4371	1443.3733
46473.0000 -15.7061 283.3533 -16.2436 275.7367	633.4633
46474.0000 13.8548 329.3692 13.5834 333.4771	101.5411
46475.0000 20.2154 147.6140 20.0804 149.3575	53.1352
46475.0000 8.9687 214.1803 8.6957 219.2466	266.3361
46479.0000 20.5426 324.5549 20.0290 331.1717	434.0540
46479.0000 -9.8244 86.3402 -10.0554 82.2860	55.3820
46481.0000 -23.7332 314.2949 -24.5656 304.1970	1116.6464
46482.0000 5.4351 203.5962 5.2655 207.6102	79.5383
46482.0000 14.9058 183.8659 14.6242 187.9922	122.6748
46483.0000 -13.0769 218.7502 -13.3431 214.6507	125.3743
46484.0000 19.5456 341.2971 19.2232 345.5238	120.1499
46485.0000 -18.5177 229.1898 -18.8498 224.7744	177.9502
46486.0000 -19.7989 306.2402 -20.1263 301.9988	103.1129
46486.0000 14.4305 265.7270 14.1535 269.8449	134.0797
46491.0000 4.1043 194.4550 3.9156 199.6064	281.9497
46491.0000 10.4736 8.2236 10.2158 12.6636	195.7835
46494.0000 2.2966 161.4409 2.1869 165.4424	136.0106
46495.0000 15.3531 179.7778 14.9324 185.8761	384.3709
46496.0000 11.5662 10.4133 11.2419 15.7512	294.4525
46496.0000 -12.7935 176.6055 -13.2917 168.8913	672.5133
46496.0000 -17.0437 315.1795 -17.3474 311.0044	153.3691
46496.0000 -6.6781 328.9109 -6.9024 324.1845	230.0885
46497.0000 20.6168 177.8564 20.2856 182.1109	89.3913
46500.0000 -12.5910 259.4422 -12.8524 255.3502	143.3590
46502.0000 19.2956 240.2142 18.9752 244.4345	131.9271
46504.0000 15.5454 146.6468 15.2578 150.7850	142.9343
46510.0000 11.9479 89.1668 11.8441 90.8419	53.1352
46510.0000 -13.3835 313.5858 -13.4938 311.9009	53.1352
46511.0000 -17.0764 300.2278 -17.3805 296.0520	106.3040
46512.0000 19.3457 162.6391 19.2136 164.3734	53.1352
46513.0000 11.0992 101.7587 10.9991 103.4290	53.1352
46514.0000 8.0822 124.9013 7.8753 128.9351	54.4866
46517.0000 14.6084 348.8152 14.3298 352.9363	75.0725
46517.0000 -15.7469 350.0924 -16.0984 345.1049	242.4681
46518.0000 -18.6876 179.4080 -19.1470 173.3302	365.0052
46519.0000 12.8228 210.7896 12.5617 214.8810	111.4903
46520.0000 -12.8215 320.1304 -13.0853 316.0347	58.1851
46521.0000 17.4030 55.4251 17.2778 57.1407	53.1352
46521.0000 11.9538 269.2456 11.6566 274.0600	232.6728
46524.0000 15.5185 155.4748 15.1420 160.9034	295.2739
46526.0000 -18.5975 331.4232 -18.7274 329.6951	53.1352
46528.0000 -25.2638 357.5253 -25.4139 355.7314	52.5107
46529.0000 18.5006 158.5443 18.1869 162.7455	143.4641
46529.0000 21.0907 108.0428 20.7554 112.3103	58.0343
46529.0000 -13.8326 190.8716 -14.2244 184.9989	356.9595
46530.0000 16.5640 252.1767 16.2670 256.3352	91.3784
46531.0000 17.4613 161.6589 17.3359 163.3750	53.1352
46532.0000 -14.9306 88.6103 -15.2152 84.4780	61.3373
46532.0000 15.5304 260.9069 14.9908 268.7043	674.6386
46533.0000 -21.9843 90.0415 -22.4237 84.5618	275.8217
46535.0000 16.1144 261.7119 15.9939 263.4164	53.1352
46538.0000 -18.5628 36.4542 -18.6932 34.7190	53.4453
46540.0000 -19.5896 211.5399 -19.9150 207.3038	62.8302
46540.0000 -20.8832 102.3462 -21.2193 98.0753	142.4731
46540.0000 -12.4805 4.2909 -12.7757 -0.3458	212.2817
46541.0000 16.8952 0.8015 16.5014 6.2792	296.8570
46541.0000 9.4692 239.3814 9.2451 243.4291	146.3017
46544.0000 13.7645 98.9531 13.2991 106.0408	549.7230
46545.0000 10.2058 145.5446 9.9731 149.6007	106.0921
46546.0000 12.1305 64.0820 11.8765 68.1631	142.0348
46550.0000 18.6240 104.5329 18.2386 109.6839	253.1518
46551.0000 15.4702 262.5869 15.0000 269.3866	491.5314
46551.0000 16.3878 1.1736 15.7687 9.9229	881.7180
46554.0000 -23.2326 100.8900 -23.6993 95.1755	297.0092
46555.0000 12.1082 164.6616 11.8545 168.7425	141.4506
46556.0000 -12.9617 316.9119 -13.2270 312.8142	89.8129
46556.0000 21.2650 27.7733 20.5458 36.9359	923.6981
46557.0000 -14.8434 18.9225 -14.9595 17.2272	53.1352
46557.0000 -15.5497 82.4983 -15.9639 76.5947	354.9643
46561.0000 22.8434 142.0167 22.4948 146.3352	99.8891
46564.0000 16.9485 120.1252 16.6482 124.2917	72.8019
46564.0000 12.5226 172.9371 12.0335 180.7198	691.3409
46564.0000 22.9295 272.8827 22.7858 274.6582	53.1352
46567.0000 -8.1589 171.7568 -8.2444 170.1139	52.5107
46571.0000 7.4606 81.3951 7.1638 87.4260	397.3838
46573.0000 15.2458 334.9014 14.9611 339.0340	105.3842
46574.0000 14.5817 255.0928 14.3033 259.2134	79.5562
46576.0000 -19.9470 127.1892 -20.2755 122.9441	68.3016
46576.0000 -11.1215 351.8159 -11.5589 344.5987	584.0010
46580.0000 24.4783 317.0694 24.1172 321.4400	92.5004
46583.0000 -25.7052 164.1310 -26.0776 159.7039	54.6152
46584.0000 15.7449 347.1841 15.4555 351.3262	130.8673
46586.0000 -15.8727 172.5139 -15.9928 170.8105	53.1352
46587.0000 6.1897 194.7912 5.9488 200.1514	306.3379
46591.0000 8.1461 276.4171 7.9383 280.4513	124.9840
46592.0000 -13.6629 290.2678 -13.9350 286.1584	87.4593
